Date,Event mm,Flag,Flag 2
22/12/2013 19:24:52,0.2,,
22/12/2013 19:27:06,0.2,,
22/12/2013 19:29:57,0.2,,
22/12/2013 19:39:09,0.2,,
22/12/2013 19:43:15,0.2,,
22/12/2013 19:45:17,0.2,,
22/12/2013 19:48:40,0.2,,
22/12/2013 20:01:10,0.2,,
22/12/2013 23:41:26,0.2,,
22/12/2013 23:43:27,0.2,,
22/12/2013 23:44:54,0.2,,
22/12/2013 23:46:31,0.2,,
22/12/2013 23:48:22,0.2,,
22/12/2013 23:50:14,0.2,,
22/12/2013 23:53:22,0.2,,
22/12/2013 23:57:09,0.2,,
23/12/2013 00:00:02,0.2,,
23/12/2013 00:02:05,0.2,,
23/12/2013 00:05:31,0.2,,
23/12/2013 00:26:04,0.2,,
23/12/2013 00:50:43,0.2,,
23/12/2013 00:56:29,0.2,,
23/12/2013 01:00:36,0.2,,
23/12/2013 01:02:47,0.2,,
23/12/2013 01:06:36,0.2,,
23/12/2013 01:20:19,0.2,,
23/12/2013 03:02:27,0.2,,
23/12/2013 03:08:07,0.2,,
23/12/2013 03:18:24,0.2,,
23/12/2013 03:30:32,0.2,,
23/12/2013 03:42:45,0.2,,
23/12/2013 03:58:38,0.2,,
23/12/2013 04:07:48,0.2,,
23/12/2013 04:15:00,0.2,,
23/12/2013 04:37:18,0.2,,
23/12/2013 04:52:18,0.2,,
23/12/2013 05:08:59,0.2,,
23/12/2013 05:22:12,0.2,,
23/12/2013 05:47:46,0.2,,
23/12/2013 05:55:23,0.2,,
23/12/2013 06:12:52,0.2,,
23/12/2013 06:41:03,0.2,,
23/12/2013 07:00:14,0.2,,
23/12/2013 07:05:12,0.2,,
23/12/2013 07:10:54,0.2,,
23/12/2013 07:20:31,0.2,,
23/12/2013 18:05:05,0.2,,
23/12/2013 18:31:04,0.2,,
23/12/2013 18:43:22,0.2,,
23/12/2013 22:40:30,0.2,,
23/12/2013 22:45:24,0.2,,
23/12/2013 22:47:37,0.2,,
23/12/2013 23:01:42,0.2,,
23/12/2013 23:19:11,0.2,,
23/12/2013 23:26:51,0.2,,
23/12/2013 23:31:03,0.2,,
24/12/2013 00:00:08,0.2,,
24/12/2013 00:03:37,0.2,,
24/12/2013 00:11:00,0.2,,
24/12/2013 01:18:45,0.2,,
24/12/2013 01:58:12,0.2,,
24/12/2013 02:33:50,0.2,,
24/12/2013 04:24:02,0.2,,
24/12/2013 05:27:14,0.2,,
24/12/2013 05:41:11,0.2,,
24/12/2013 05:59:04,0.2,,
24/12/2013 06:17:34,0.2,,
24/12/2013 07:10:05,0.2,,
24/12/2013 07:21:42,0.2,,
24/12/2013 11:14:53,0.2,,
27/12/2013 10:41:15,0.2,,
27/12/2013 10:42:12,0.2,,
27/12/2013 10:42:54,0.2,,
27/12/2013 10:43:49,0.2,,
27/12/2013 10:44:59,0.2,,
27/12/2013 10:46:23,0.2,,
27/12/2013 10:47:11,0.2,,
27/12/2013 10:48:22,0.2,,
27/12/2013 10:49:18,0.2,,
27/12/2013 10:50:00,0.2,,
27/12/2013 10:50:41,0.2,,
27/12/2013 10:51:38,0.2,,
27/12/2013 10:52:24,0.2,,
27/12/2013 10:53:17,0.2,,
27/12/2013 10:54:24,0.2,,
27/12/2013 10:55:38,0.2,,
27/12/2013 10:56:32,0.2,,
27/12/2013 10:57:20,0.2,,
27/12/2013 10:58:18,0.2,,
27/12/2013 10:59:05,0.2,,
27/12/2013 10:59:52,0.2,,
27/12/2013 11:00:38,0.2,,
27/12/2013 11:01:38,0.2,,
27/12/2013 11:03:07,0.2,,
27/12/2013 11:03:58,0.2,,
27/12/2013 11:04:48,0.2,,
27/12/2013 11:05:47,0.2,,
27/12/2013 11:06:24,0.2,,
27/12/2013 11:06:57,0.2,,
27/12/2013 11:07:43,0.2,,
27/12/2013 11:08:58,0.2,,
27/12/2013 11:10:41,0.2,,
27/12/2013 11:13:35,0.2,,
27/12/2013 11:19:39,0.2,,
27/12/2013 11:22:24,0.2,,
27/12/2013 11:23:32,0.2,,
27/12/2013 11:24:57,0.2,,
27/12/2013 11:27:06,0.2,,
27/12/2013 11:36:47,0.2,,
27/12/2013 13:05:33,0.2,,
27/12/2013 13:15:09,0.2,,
27/12/2013 13:34:40,0.2,,
27/12/2013 13:40:25,0.2,,
27/12/2013 13:44:37,0.2,,
27/12/2013 13:48:23,0.2,,
27/12/2013 13:50:51,0.2,,
27/12/2013 13:55:19,0.2,,
27/12/2013 13:57:58,0.2,,
27/12/2013 13:59:54,0.2,,
27/12/2013 14:01:51,0.2,,
27/12/2013 14:04:23,0.2,,
27/12/2013 14:06:51,0.2,,
27/12/2013 14:10:07,0.2,,
27/12/2013 14:15:11,0.2,,
28/12/2013 10:59:23,0.2,,
28/12/2013 11:00:58,0.2,,
28/12/2013 11:02:39,0.2,,
28/12/2013 11:05:57,0.2,,
30/12/2013 13:39:45,0.2,,
30/12/2013 13:46:57,0.2,,
30/12/2013 13:49:35,0.2,,
30/12/2013 13:51:18,0.2,,
30/12/2013 13:53:08,0.2,,
30/12/2013 13:55:14,0.2,,
30/12/2013 13:56:17,0.2,,
30/12/2013 13:57:13,0.2,,
30/12/2013 13:59:12,0.2,,
30/12/2013 14:05:20,0.2,,
30/12/2013 14:07:55,0.2,,
30/12/2013 14:10:49,0.2,,
30/12/2013 14:12:14,0.2,,
30/12/2013 14:30:38,0.2,,
01/01/2014 12:29:36,0.2,,
01/01/2014 12:34:39,0.2,,
01/01/2014 12:35:57,0.2,,
01/01/2014 12:37:29,0.2,,
01/01/2014 12:38:57,0.2,,
01/01/2014 12:40:11,0.2,,
01/01/2014 12:41:22,0.2,,
01/01/2014 12:42:56,0.2,,
01/01/2014 12:47:28,0.2,,
01/01/2014 12:49:48,0.2,,
01/01/2014 12:52:31,0.2,,
01/01/2014 12:59:48,0.2,,
01/01/2014 13:04:28,0.2,,
01/01/2014 13:09:41,0.2,,
01/01/2014 13:11:20,0.2,,
01/01/2014 13:12:34,0.2,,
01/01/2014 13:14:34,0.2,,
01/01/2014 13:24:07,0.2,,
01/01/2014 13:27:57,0.2,,
01/01/2014 13:31:34,0.2,,
02/01/2014 11:59:39,0.2,,
02/01/2014 12:00:54,0.2,,
02/01/2014 12:02:10,0.2,,
02/01/2014 12:03:44,0.2,,
02/01/2014 12:05:13,0.2,,
02/01/2014 12:06:11,0.2,,
02/01/2014 12:07:58,0.2,,
02/01/2014 12:09:19,0.2,,
02/01/2014 12:10:21,0.2,,
02/01/2014 12:11:15,0.2,,
02/01/2014 12:12:49,0.2,,
02/01/2014 12:14:02,0.2,,
02/01/2014 12:14:40,0.2,,
02/01/2014 12:15:17,0.2,,
02/01/2014 12:15:59,0.2,,
02/01/2014 12:16:25,0.2,,
02/01/2014 12:16:43,0.2,,
02/01/2014 12:17:16,0.2,,
02/01/2014 12:17:51,0.2,,
02/01/2014 12:18:13,0.2,,
02/01/2014 12:18:32,0.2,,
02/01/2014 12:18:50,0.2,,
02/01/2014 12:19:13,0.2,,
02/01/2014 12:19:42,0.2,,
02/01/2014 12:20:32,0.2,,
02/01/2014 12:21:42,0.2,,
02/01/2014 12:22:28,0.2,,
02/01/2014 12:23:07,0.2,,
02/01/2014 12:23:51,0.2,,
02/01/2014 12:24:17,0.2,,
02/01/2014 12:24:39,0.2,,
02/01/2014 12:25:05,0.2,,
02/01/2014 12:25:31,0.2,,
02/01/2014 12:25:50,0.2,,
02/01/2014 12:26:09,0.2,,
02/01/2014 12:26:33,0.2,,
02/01/2014 12:26:58,0.2,,
02/01/2014 12:27:23,0.2,,
02/01/2014 12:27:49,0.2,,
02/01/2014 12:28:15,0.2,,
02/01/2014 12:28:38,0.2,,
02/01/2014 12:29:05,0.2,,
02/01/2014 12:29:40,0.2,,
02/01/2014 12:30:18,0.2,,
02/01/2014 12:30:48,0.2,,
02/01/2014 12:31:09,0.2,,
02/01/2014 12:31:37,0.2,,
02/01/2014 12:32:01,0.2,,
02/01/2014 12:32:27,0.2,,
02/01/2014 12:32:49,0.2,,
02/01/2014 12:33:17,0.2,,
02/01/2014 12:33:51,0.2,,
02/01/2014 12:34:27,0.2,,
02/01/2014 12:35:03,0.2,,
02/01/2014 12:36:53,0.2,,
02/01/2014 12:38:48,0.2,,
02/01/2014 12:42:21,0.2,,
02/01/2014 13:00:50,0.2,,
02/01/2014 13:01:58,0.2,,
02/01/2014 13:02:35,0.2,,
02/01/2014 13:03:24,0.2,,
02/01/2014 13:04:56,0.2,,
02/01/2014 13:09:09,0.2,,
02/01/2014 13:19:02,0.2,,
02/01/2014 16:40:29,0.2,,
03/01/2014 23:15:21,0.2,,
03/01/2014 23:27:35,0.2,,
03/01/2014 23:36:02,0.2,,
03/01/2014 23:42:41,0.2,,
03/01/2014 23:47:29,0.2,,
03/01/2014 23:51:11,0.2,,
03/01/2014 23:55:51,0.2,,
04/01/2014 00:03:11,0.2,,
04/01/2014 00:13:17,0.2,,
04/01/2014 00:34:25,0.2,,
04/01/2014 00:40:50,0.2,,
04/01/2014 00:43:28,0.2,,
04/01/2014 00:48:00,0.2,,
04/01/2014 00:55:27,0.2,,
04/01/2014 01:04:08,0.2,,
04/01/2014 01:12:02,0.2,,
04/01/2014 01:17:08,0.2,,
04/01/2014 01:23:35,0.2,,
04/01/2014 01:31:44,0.2,,
04/01/2014 01:37:04,0.2,,
04/01/2014 01:40:14,0.2,,
04/01/2014 01:43:19,0.2,,
04/01/2014 01:46:04,0.2,,
04/01/2014 01:49:12,0.2,,
04/01/2014 01:52:39,0.2,,
04/01/2014 01:57:33,0.2,,
04/01/2014 02:02:45,0.2,,
04/01/2014 02:08:19,0.2,,
04/01/2014 02:12:17,0.2,,
04/01/2014 02:16:28,0.2,,
04/01/2014 02:20:25,0.2,,
04/01/2014 02:23:53,0.2,,
04/01/2014 02:27:22,0.2,,
04/01/2014 02:29:57,0.2,,
04/01/2014 02:32:50,0.2,,
04/01/2014 02:35:10,0.2,,
04/01/2014 02:37:28,0.2,,
04/01/2014 02:39:17,0.2,,
04/01/2014 02:40:53,0.2,,
04/01/2014 02:43:14,0.2,,
04/01/2014 02:44:55,0.2,,
04/01/2014 02:46:27,0.2,,
04/01/2014 02:47:44,0.2,,
04/01/2014 02:49:04,0.2,,
04/01/2014 02:50:47,0.2,,
04/01/2014 02:52:14,0.2,,
04/01/2014 02:53:30,0.2,,
04/01/2014 02:54:49,0.2,,
04/01/2014 02:56:20,0.2,,
04/01/2014 02:57:50,0.2,,
04/01/2014 02:59:25,0.2,,
04/01/2014 03:01:09,0.2,,
04/01/2014 03:02:36,0.2,,
04/01/2014 03:04:03,0.2,,
04/01/2014 03:05:26,0.2,,
04/01/2014 03:06:48,0.2,,
04/01/2014 03:08:13,0.2,,
04/01/2014 03:09:43,0.2,,
04/01/2014 03:11:09,0.2,,
04/01/2014 03:12:44,0.2,,
04/01/2014 03:14:34,0.2,,
04/01/2014 03:16:27,0.2,,
04/01/2014 03:18:14,0.2,,
04/01/2014 03:19:59,0.2,,
04/01/2014 03:21:39,0.2,,
04/01/2014 03:23:20,0.2,,
04/01/2014 03:24:47,0.2,,
04/01/2014 03:26:14,0.2,,
04/01/2014 03:27:51,0.2,,
04/01/2014 03:29:23,0.2,,
04/01/2014 03:31:00,0.2,,
04/01/2014 03:32:55,0.2,,
04/01/2014 03:34:36,0.2,,
04/01/2014 03:37:00,0.2,,
04/01/2014 03:39:31,0.2,,
04/01/2014 03:42:35,0.2,,
04/01/2014 03:48:57,0.2,,
04/01/2014 03:55:43,0.2,,
04/01/2014 04:02:17,0.2,,
04/01/2014 04:06:22,0.2,,
04/01/2014 04:10:12,0.2,,
04/01/2014 04:14:21,0.2,,
04/01/2014 04:20:56,0.2,,
04/01/2014 04:29:55,0.2,,
04/01/2014 04:39:29,0.2,,
04/01/2014 05:25:51,0.2,,
04/01/2014 05:37:17,0.2,,
04/01/2014 05:49:16,0.2,,
04/01/2014 06:03:23,0.2,,
04/01/2014 06:17:20,0.2,,
04/01/2014 06:34:09,0.2,,
04/01/2014 06:47:59,0.2,,
04/01/2014 06:59:12,0.2,,
04/01/2014 07:07:28,0.2,,
04/01/2014 07:13:13,0.2,,
04/01/2014 07:19:16,0.2,,
04/01/2014 07:24:44,0.2,,
04/01/2014 07:29:57,0.2,,
04/01/2014 07:35:33,0.2,,
04/01/2014 07:40:52,0.2,,
04/01/2014 07:46:09,0.2,,
04/01/2014 07:53:01,0.2,,
04/01/2014 08:01:45,0.2,,
04/01/2014 08:09:58,0.2,,
04/01/2014 08:16:32,0.2,,
04/01/2014 08:21:14,0.2,,
04/01/2014 08:25:15,0.2,,
04/01/2014 08:29:30,0.2,,
04/01/2014 08:33:35,0.2,,
04/01/2014 08:38:02,0.2,,
04/01/2014 08:42:03,0.2,,
04/01/2014 08:47:21,0.2,,
04/01/2014 08:52:13,0.2,,
04/01/2014 08:56:50,0.2,,
04/01/2014 09:01:33,0.2,,
04/01/2014 09:06:24,0.2,,
04/01/2014 09:10:47,0.2,,
04/01/2014 09:15:37,0.2,,
04/01/2014 09:19:32,0.2,,
04/01/2014 09:24:01,0.2,,
04/01/2014 09:27:45,0.2,,
04/01/2014 09:31:24,0.2,,
04/01/2014 09:35:07,0.2,,
04/01/2014 09:39:23,0.2,,
04/01/2014 09:42:45,0.2,,
04/01/2014 09:45:37,0.2,,
04/01/2014 09:48:59,0.2,,
04/01/2014 09:51:47,0.2,,
04/01/2014 09:56:00,0.2,,
04/01/2014 10:02:00,0.2,,
04/01/2014 10:05:52,0.2,,
04/01/2014 10:10:00,0.2,,
04/01/2014 10:12:53,0.2,,
04/01/2014 10:16:53,0.2,,
04/01/2014 10:20:04,0.2,,
04/01/2014 10:23:43,0.2,,
04/01/2014 10:27:02,0.2,,
04/01/2014 10:29:30,0.2,,
04/01/2014 10:31:45,0.2,,
04/01/2014 10:34:00,0.2,,
04/01/2014 10:36:13,0.2,,
04/01/2014 10:38:32,0.2,,
04/01/2014 10:40:22,0.2,,
04/01/2014 10:43:15,0.2,,
04/01/2014 10:45:36,0.2,,
04/01/2014 10:47:32,0.2,,
04/01/2014 10:49:36,0.2,,
04/01/2014 10:51:41,0.2,,
04/01/2014 10:53:36,0.2,,
04/01/2014 10:55:30,0.2,,
04/01/2014 10:57:09,0.2,,
04/01/2014 10:59:06,0.2,,
04/01/2014 11:00:42,0.2,,
04/01/2014 11:02:30,0.2,,
04/01/2014 11:04:32,0.2,,
04/01/2014 11:06:32,0.2,,
04/01/2014 11:08:44,0.2,,
04/01/2014 11:10:47,0.2,,
04/01/2014 11:12:43,0.2,,
04/01/2014 11:14:34,0.2,,
04/01/2014 11:16:10,0.2,,
04/01/2014 11:17:46,0.2,,
04/01/2014 11:20:27,0.2,,
04/01/2014 11:22:27,0.2,,
04/01/2014 11:25:15,0.2,,
04/01/2014 11:27:20,0.2,,
04/01/2014 11:29:31,0.2,,
04/01/2014 11:32:12,0.2,,
04/01/2014 11:47:49,0.2,,
04/01/2014 12:58:57,0.2,,
04/01/2014 14:04:40,0.2,,
04/01/2014 14:14:58,0.2,,
04/01/2014 14:32:33,0.2,,
05/01/2014 10:05:29,0.2,,
05/01/2014 10:17:44,0.2,,
05/01/2014 10:23:29,0.2,,
05/01/2014 13:46:39,0.2,,
05/01/2014 13:48:19,0.2,,
05/01/2014 13:57:33,0.2,,
05/01/2014 14:00:38,0.2,,
05/01/2014 14:01:53,0.2,,
05/01/2014 14:02:36,0.2,,
05/01/2014 14:03:16,0.2,,
05/01/2014 14:05:10,0.2,,
05/01/2014 14:07:26,0.2,,
05/01/2014 14:09:19,0.2,,
05/01/2014 14:10:41,0.2,,
05/01/2014 14:12:26,0.2,,
05/01/2014 14:13:58,0.2,,
05/01/2014 14:15:26,0.2,,
05/01/2014 14:17:14,0.2,,
05/01/2014 14:19:28,0.2,,
05/01/2014 14:20:30,0.2,,
05/01/2014 14:21:33,0.2,,
05/01/2014 14:22:23,0.2,,
05/01/2014 14:23:32,0.2,,
05/01/2014 14:24:56,0.2,,
05/01/2014 14:26:12,0.2,,
05/01/2014 14:26:57,0.2,,
05/01/2014 14:27:33,0.2,,
05/01/2014 14:28:18,0.2,,
05/01/2014 14:29:47,0.2,,
05/01/2014 14:30:53,0.2,,
05/01/2014 14:31:54,0.2,,
05/01/2014 14:32:40,0.2,,
05/01/2014 14:33:12,0.2,,
05/01/2014 14:33:47,0.2,,
05/01/2014 14:34:10,0.2,,
05/01/2014 14:34:52,0.2,,
05/01/2014 14:35:52,0.2,,
05/01/2014 14:37:16,0.2,,
05/01/2014 14:38:35,0.2,,
05/01/2014 14:40:00,0.2,,
05/01/2014 14:41:01,0.2,,
05/01/2014 14:42:01,0.2,,
05/01/2014 14:44:28,0.2,,
05/01/2014 14:46:11,0.2,,
05/01/2014 14:47:16,0.2,,
05/01/2014 14:48:27,0.2,,
05/01/2014 14:49:20,0.2,,
05/01/2014 14:49:47,0.2,,
05/01/2014 14:50:12,0.2,,
05/01/2014 14:50:40,0.2,,
05/01/2014 14:51:08,0.2,,
05/01/2014 14:51:36,0.2,,
05/01/2014 14:52:14,0.2,,
05/01/2014 14:53:06,0.2,,
05/01/2014 14:54:12,0.2,,
05/01/2014 14:55:21,0.2,,
05/01/2014 14:57:21,0.2,,
05/01/2014 14:59:37,0.2,,
05/01/2014 15:00:29,0.2,,
05/01/2014 15:01:12,0.2,,
05/01/2014 15:02:36,0.2,,
05/01/2014 15:03:50,0.2,,
05/01/2014 15:05:30,0.2,,
05/01/2014 15:07:31,0.2,,
05/01/2014 15:11:06,0.2,,
05/01/2014 15:14:54,0.2,,
05/01/2014 15:18:47,0.2,,
05/01/2014 15:22:06,0.2,,
05/01/2014 15:43:06,0.2,,
05/01/2014 15:50:13,0.2,,
05/01/2014 15:55:17,0.2,,
05/01/2014 16:00:51,0.2,,
05/01/2014 16:03:00,0.2,,
05/01/2014 16:05:30,0.2,,
05/01/2014 16:08:56,0.2,,
05/01/2014 16:12:36,0.2,,
05/01/2014 16:14:51,0.2,,
05/01/2014 16:18:19,0.2,,
05/01/2014 16:22:52,0.2,,
05/01/2014 16:32:16,0.2,,
05/01/2014 17:04:01,0.2,,
05/01/2014 17:24:52,0.2,,
05/01/2014 17:28:33,0.2,,
05/01/2014 17:32:46,0.2,,
05/01/2014 17:37:42,0.2,,
05/01/2014 17:48:45,0.2,,
05/01/2014 20:10:50,0.2,,
05/01/2014 20:12:04,0.2,,
05/01/2014 20:13:07,0.2,,
05/01/2014 20:14:47,0.2,,
05/01/2014 20:20:11,0.2,,
05/01/2014 20:24:41,0.2,,
05/01/2014 23:32:22,0.2,,
05/01/2014 23:38:21,0.2,,
05/01/2014 23:40:25,0.2,,
05/01/2014 23:44:16,0.2,,
06/01/2014 04:30:02,0.2,,
07/01/2014 02:13:05,0.2,,
07/01/2014 02:22:18,0.2,,
07/01/2014 02:32:52,0.2,,
07/01/2014 03:55:46,0.2,,
07/01/2014 07:25:11,0.2,,
07/01/2014 07:48:15,0.2,,
07/01/2014 11:15:53,0.2,,
07/01/2014 11:31:52,0.2,,
07/01/2014 11:44:59,0.2,,
07/01/2014 11:46:31,0.2,,
07/01/2014 11:48:32,0.2,,
07/01/2014 11:50:13,0.2,,
07/01/2014 11:52:33,0.2,,
07/01/2014 11:58:47,0.2,,
07/01/2014 12:06:06,0.2,,
07/01/2014 12:18:18,0.2,,
07/01/2014 15:43:00,0.2,,
07/01/2014 15:44:21,0.2,,
07/01/2014 15:45:24,0.2,,
07/01/2014 15:51:17,0.2,,
07/01/2014 15:53:52,0.2,,
07/01/2014 16:54:12,0.2,,
07/01/2014 16:59:27,0.2,,
07/01/2014 17:02:07,0.2,,
07/01/2014 17:05:39,0.2,,
07/01/2014 17:13:31,0.2,,
07/01/2014 18:50:14,0.2,,
07/01/2014 18:53:01,0.2,,
07/01/2014 18:54:41,0.2,,
07/01/2014 18:56:12,0.2,,
07/01/2014 18:58:02,0.2,,
07/01/2014 19:06:46,0.2,,
07/01/2014 20:35:17,0.2,,
07/01/2014 20:37:18,0.2,,
07/01/2014 20:38:28,0.2,,
07/01/2014 20:39:24,0.2,,
07/01/2014 20:39:58,0.2,,
07/01/2014 20:40:40,0.2,,
07/01/2014 20:42:10,0.2,,
07/01/2014 21:55:08,0.2,,
07/01/2014 22:09:33,0.2,,
07/01/2014 22:13:01,0.2,,
07/01/2014 22:13:31,0.2,,
07/01/2014 22:14:01,0.2,,
07/01/2014 22:14:35,0.2,,
07/01/2014 22:15:11,0.2,,
07/01/2014 22:15:51,0.2,,
07/01/2014 22:16:32,0.2,,
07/01/2014 22:17:19,0.2,,
07/01/2014 22:18:10,0.2,,
07/01/2014 22:19:14,0.2,,
07/01/2014 22:20:35,0.2,,
07/01/2014 22:21:17,0.2,,
07/01/2014 22:21:55,0.2,,
07/01/2014 22:22:23,0.2,,
07/01/2014 22:22:47,0.2,,
07/01/2014 22:24:06,0.2,,
07/01/2014 22:52:47,0.2,,
08/01/2014 02:35:40,0.2,,
08/01/2014 03:12:48,0.2,,
08/01/2014 03:21:13,0.2,,
08/01/2014 22:22:32,0.2,,
10/01/2014 01:40:56,0.2,,
10/01/2014 01:52:36,0.2,,
10/01/2014 01:56:18,0.2,,
10/01/2014 02:06:51,0.2,,
10/01/2014 02:11:21,0.2,,
10/01/2014 02:13:22,0.2,,
10/01/2014 02:28:14,0.2,,
10/01/2014 02:37:37,0.2,,
12/01/2014 13:05:58,0.2,,
12/01/2014 13:09:49,0.2,,
12/01/2014 13:14:38,0.2,,
12/01/2014 14:32:00,0.2,,
12/01/2014 15:09:11,0.2,,
12/01/2014 15:12:54,0.2,,
12/01/2014 15:19:19,0.2,,
12/01/2014 15:42:29,0.2,,
12/01/2014 15:45:32,0.2,,
12/01/2014 15:50:30,0.2,,
12/01/2014 15:53:16,0.2,,
12/01/2014 15:54:40,0.2,,
12/01/2014 15:55:46,0.2,,
12/01/2014 15:56:43,0.2,,
12/01/2014 15:58:19,0.2,,
12/01/2014 16:02:47,0.2,,
12/01/2014 16:04:12,0.2,,
12/01/2014 16:05:41,0.2,,
12/01/2014 16:07:09,0.2,,
12/01/2014 16:09:31,0.2,,
12/01/2014 16:12:40,0.2,,
12/01/2014 16:17:04,0.2,,
12/01/2014 19:05:55,0.2,,
12/01/2014 19:07:58,0.2,,
12/01/2014 19:09:27,0.2,,
12/01/2014 19:10:14,0.2,,
12/01/2014 19:11:26,0.2,,
14/01/2014 12:30:44,0.2,,
14/01/2014 12:32:40,0.2,,
14/01/2014 12:34:19,0.2,,
14/01/2014 12:36:27,0.2,,
14/01/2014 12:39:55,0.2,,
14/01/2014 12:49:46,0.2,,
14/01/2014 12:57:30,0.2,,
14/01/2014 13:03:03,0.2,,
14/01/2014 13:27:23,0.2,,
14/01/2014 13:38:17,0.2,,
14/01/2014 14:40:36,0.2,,
15/01/2014 05:02:08,0.2,,
15/01/2014 06:01:03,0.2,,
15/01/2014 12:04:34,0.2,,
15/01/2014 12:09:14,0.2,,
15/01/2014 12:14:29,0.2,,
15/01/2014 12:16:13,0.2,,
15/01/2014 12:18:08,0.2,,
15/01/2014 12:21:03,0.2,,
15/01/2014 12:23:29,0.2,,
15/01/2014 12:26:11,0.2,,
15/01/2014 12:27:28,0.2,,
15/01/2014 12:28:38,0.2,,
15/01/2014 12:29:58,0.2,,
15/01/2014 12:31:04,0.2,,
15/01/2014 12:32:11,0.2,,
15/01/2014 12:34:07,0.2,,
15/01/2014 12:36:20,0.2,,
15/01/2014 12:37:58,0.2,,
15/01/2014 12:39:37,0.2,,
15/01/2014 12:41:12,0.2,,
15/01/2014 12:42:39,0.2,,
15/01/2014 12:44:09,0.2,,
15/01/2014 12:45:33,0.2,,
15/01/2014 12:46:46,0.2,,
15/01/2014 12:48:07,0.2,,
15/01/2014 12:49:39,0.2,,
15/01/2014 12:51:28,0.2,,
15/01/2014 12:53:10,0.2,,
15/01/2014 12:55:23,0.2,,
15/01/2014 13:26:32,0.2,,
15/01/2014 13:45:07,0.2,,
15/01/2014 13:48:13,0.2,,
15/01/2014 13:51:51,0.2,,
15/01/2014 14:00:20,0.2,,
15/01/2014 14:12:05,0.2,,
15/01/2014 15:22:54,0.2,,
15/01/2014 18:31:19,0.2,,
15/01/2014 18:39:55,0.2,,
15/01/2014 18:51:46,0.2,,
16/01/2014 03:48:29,0.2,,
16/01/2014 04:14:54,0.2,,
16/01/2014 04:29:32,0.2,,
16/01/2014 05:12:26,0.2,,
16/01/2014 05:30:12,0.2,,
16/01/2014 06:47:46,0.2,,
16/01/2014 07:11:03,0.2,,
16/01/2014 08:02:30,0.2,,
16/01/2014 10:19:31,0.2,,
16/01/2014 10:21:14,0.2,,
16/01/2014 10:23:13,0.2,,
16/01/2014 10:25:51,0.2,,
16/01/2014 10:27:25,0.2,,
16/01/2014 10:30:53,0.2,,
16/01/2014 10:32:53,0.2,,
16/01/2014 10:34:43,0.2,,
16/01/2014 10:39:40,0.2,,
16/01/2014 10:48:34,0.2,,
16/01/2014 11:41:43,0.2,,
16/01/2014 12:30:13,0.2,,
17/01/2014 12:24:44,0.2,,
17/01/2014 12:27:03,0.2,,
17/01/2014 12:28:03,0.2,,
17/01/2014 12:29:09,0.2,,
17/01/2014 12:30:33,0.2,,
17/01/2014 12:50:12,0.2,,
17/01/2014 12:51:30,0.2,,
17/01/2014 12:53:01,0.2,,
17/01/2014 13:08:03,0.2,,
17/01/2014 15:04:03,0.2,,
17/01/2014 15:04:40,0.2,,
17/01/2014 15:05:40,0.2,,
17/01/2014 16:06:39,0.2,,
17/01/2014 16:07:51,0.2,,
17/01/2014 16:08:55,0.2,,
17/01/2014 16:09:49,0.2,,
17/01/2014 16:10:51,0.2,,
17/01/2014 16:11:58,0.2,,
17/01/2014 16:13:00,0.2,,
17/01/2014 16:19:27,0.2,,
18/01/2014 13:34:49,0.2,,
18/01/2014 13:46:31,0.2,,
18/01/2014 15:04:29,0.2,,
18/01/2014 15:05:33,0.2,,
18/01/2014 15:06:47,0.2,,
18/01/2014 15:10:44,0.2,,
18/01/2014 15:14:29,0.2,,
18/01/2014 15:16:32,0.2,,
18/01/2014 15:19:14,0.2,,
18/01/2014 15:20:10,0.2,,
18/01/2014 15:20:40,0.2,,
18/01/2014 15:21:19,0.2,,
18/01/2014 15:21:55,0.2,,
18/01/2014 15:22:32,0.2,,
18/01/2014 15:23:13,0.2,,
18/01/2014 15:24:01,0.2,,
18/01/2014 15:25:15,0.2,,
18/01/2014 15:26:04,0.2,,
18/01/2014 15:27:33,0.2,,
18/01/2014 15:28:45,0.2,,
18/01/2014 15:29:36,0.2,,
18/01/2014 15:30:20,0.2,,
18/01/2014 15:31:11,0.2,,
18/01/2014 15:31:58,0.2,,
18/01/2014 15:32:52,0.2,,
18/01/2014 15:34:12,0.2,,
18/01/2014 15:35:26,0.2,,
18/01/2014 15:36:09,0.2,,
18/01/2014 15:36:57,0.2,,
18/01/2014 15:38:03,0.2,,
18/01/2014 15:38:51,0.2,,
18/01/2014 15:39:54,0.2,,
18/01/2014 15:40:47,0.2,,
18/01/2014 15:41:37,0.2,,
18/01/2014 15:42:19,0.2,,
18/01/2014 15:43:08,0.2,,
18/01/2014 15:44:06,0.2,,
18/01/2014 15:45:01,0.2,,
18/01/2014 15:46:19,0.2,,
18/01/2014 15:48:01,0.2,,
18/01/2014 15:49:40,0.2,,
18/01/2014 15:51:17,0.2,,
18/01/2014 15:54:41,0.2,,
18/01/2014 15:59:13,0.2,,
18/01/2014 16:03:00,0.2,,
18/01/2014 16:07:55,0.2,,
18/01/2014 16:12:30,0.2,,
18/01/2014 16:15:10,0.2,,
18/01/2014 16:18:58,0.2,,
18/01/2014 16:25:04,0.2,,
18/01/2014 17:24:46,0.2,,
